train_times,steps,reward,Q loss,update_QNet_times,G loss,update_G_times,D loss,update_D_times,W_D
604,730.4,-0.007418443654992141,3773.9361054484048,128,-0.38286643493462297,53,-3.094250335824868,136,3.22382051052839
608,681.8,0.00803932873099299,3759.9309286499024,129,-0.3616102342085824,53,-3.1333053788036587,136,3.269981841599184
612,714.1,-0.008789780088062835,4133.087555033366,129,0.09965955260564532,53,-3.545602086524879,137,3.719954932651823
616,739.4,-0.015249864572748425,4030.081292622884,130,0.11978220255424583,54,-3.618986414046751,137,3.7750923070742024
620,751.4,-0.016153736166670256,3956.8684213256834,131,0.15846786632823448,55,-3.674608119747705,138,3.8275580806798404
624,751.4,-0.010320892132994825,3927.190224100749,132,0.2111043468997297,56,-3.6293511724554826,138,3.784244544539187
628,723.4,-0.0026719426112563997,3928.3039427693684,133,0.23324157422304986,57,-3.596672328015169,138,3.7538326026002564
632,723.4,-0.006599622094795624,4018.9768596903486,133,0.3294318768040587,57,-3.7560996756205953,139,3.9264771976073582
636,695.2,0.001192519198093917,3988.7540974426274,134,0.31257274573047955,58,-3.6526026926851927,139,3.830100851001011
640,695.2,0.0033083558162129876,4065.861550343832,134,0.4077204094837524,58,-3.660715019471115,140,3.8601765991995736
644,695.2,0.008138117640274261,4067.4894419860843,135,0.42762722715528473,59,-3.674321485294236,140,3.8722713954995074
648,724.6,0.00227374835479278,4069.7533837382,136,0.4517160209154503,60,-3.7531037771039535,140,3.9472642324616514
652,724.6,0.0037906888301393895,3739.124035051134,136,0.09012713152742771,60,-3.403442868700734,141,3.579380071474998
656,724.6,0.0025010221732609866,3740.8505315314396,137,0.09757899961572278,61,-3.3752945138872774,141,3.551998047428551
660,724.6,0.0009247956782609406,3743.983924577501,138,0.11252969012216282,62,-3.309783755063459,141,3.498790086223571
664,724.6,-0.00805471948731274,3763.822600419787,139,0.1368086402494184,62,-3.4287462814510974,142,3.618913743642193
668,742.6,-0.016509298127229004,3762.9240488857695,140,0.16126108348921492,63,-3.463608143398607,142,3.661620230125608
672,728.7,-0.011225369505785872,3691.9137105984164,141,0.12282758278703247,63,-3.342490595697805,142,3.543476438003006
676,756.9,-0.019352429744121227,3719.527403978136,142,0.17202242669373474,64,-3.4411128331996776,142,3.6380188837735745
680,755.6,-0.01623851759687635,3642.2444587266714,143,0.11983588926321653,64,-3.4372293897331865,143,3.6373249715654943
684,723.8,-0.008068772443221838,3642.2364532538522,144,0.13930269952277066,64,-3.3571651254818535,143,3.5561316955653886
688,743.0,-0.018953044627296807,3752.3614807342046,144,0.2837043493933404,64,-3.3733155996115416,144,3.62213271694727
692,714.4,-0.010101038006045705,3724.6566289818174,145,0.28428260290950885,64,-3.324089268154597,144,3.555882595033695
696,697.3,-0.005227209558869196,3829.224409133184,146,0.4143798463942394,65,-3.3515773057590224,145,3.6350236000671154
700,697.3,-0.006430228503663886,3849.747782376728,147,0.45038623772724157,66,-3.3093646880278174,145,3.6016835992257628
704,697.3,-0.0030307045985279307,3851.2621198401066,148,0.46283811425124954,67,-3.262402202168026,146,3.5660995002475877
708,707.3,-0.007743955902681843,3840.7495654170934,149,0.46662399251590525,68,-3.19484648647797,146,3.486525531747689
712,706.8,-0.006063068724881631,3828.261881802998,150,0.45709598766388515,69,-3.063247512764982,146,3.340151864464498
716,656.0,0.0021904329646801287,3838.712907193623,151,0.4716648046336772,70,-3.0274183754396953,146,3.3088786688202787
720,657.3,-0.004826818077174823,4261.656065762958,151,1.0534581677052413,70,-3.5498615741669326,147,3.8633461733414896
724,689.1,-0.013431867166531932,4244.6723108292845,152,1.0344442003298668,71,-3.5608315878973675,147,3.8829658749476073
728,689.1,-0.012694513807424354,4141.563820112441,153,0.9159522246165823,72,-3.4420196769161286,147,3.7120550199291777
732,717.7,-0.01895393873009666,4135.747002282036,154,0.9130561516734048,73,-3.4640662402599984,147,3.738574315667981
736,734.8,-0.02331761030922843,4022.733791731092,155,0.7818936636785251,74,-3.493009436033494,147,3.7391929356488918
740,734.8,-0.025467134128413327,4010.0667122294117,156,0.7671272932355188,75,-3.5490379450024205,147,3.7881649879846315
744,734.8,-0.02675333897424269,3999.6512173360193,157,0.7691959030522655,76,-3.514002961033024,147,3.7756428669624853
748,700.1,-0.007498256761664511,4007.8875719095863,158,0.7785619423786798,77,-3.597077420416909,147,3.8602709094418417
